MariaDB [(none)]> select id,date,method,duration,substr(pacresponse,680,150) from sfc.requests where id>2400000 and method='cfdiTimbrar' and locate('No hay provee',respbody)>0 order by id limit 300;
+---------+---------------------+-------------+----------+--------------------------------------------------------------------------------------------------------------------------------------------------------+
| id      | date                | method      | duration | substr(pacresponse,680,150)                                                                                                                            |
| 2441947 | 2014-07-30 19:51:32 | cfdiTimbrar | 0.203    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441948 | 2014-07-30 19:51:33 | cfdiTimbrar | 0.278    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441952 | 2014-07-30 19:51:50 | cfdiTimbrar | 0.160    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441953 | 2014-07-30 19:51:52 | cfdiTimbrar | 0.265    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441956 | 2014-07-30 19:52:03 | cfdiTimbrar | 0.187    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441957 | 2014-07-30 19:52:06 | cfdiTimbrar | 0.203    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441958 | 2014-07-30 19:52:10 | cfdiTimbrar | 0.226    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441960 | 2014-07-30 19:52:11 | cfdiTimbrar | 0.238    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441961 | 2014-07-30 19:52:13 | cfdiTimbrar | 0.257    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441964 | 2014-07-30 19:52:30 | cfdiTimbrar | 0.296    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
